"WORD","POS"
"د پاکستان جنډه","Noun"
"د ... پسی","Preposition"
"ونه","Noun"
"لادرکه","Adjective"
"ګواښ","Noun"
"ګل کول","Verb"
"بنګنه","Noun"
"تانوکي","Noun"
"دوه پړيخ","Adjective"
"شوم پړک","Adjective"
"يوګړی","Adjective"
"چلند","Adjective"
"کېدې شي","Adverb"
"پلازمېنه","Noun"
"ژباړل","Verb"
"د وټې بنديزونه","Noun"
"وټيز غونډال","Noun"
"واښه","Abbreviation"
"ورک","Abbreviation"
"بونګېدل","Abbreviation"
"پېښه","Abbreviation"
"پېښېدل","Abbreviation"
"برېښنابند","Noun"
"خوږ","Abbreviation"
"اوونۍ","Noun"
"پوهنغونډ","Noun"
"بم وچاود","Sentence"
"څونوټ","Noun"
"ځان چوي هسې","Sentence"
"ځان مه چوه","Noun"
"بريدګر","Noun"
"سوبتيا","Noun"
"هسکي","Adjective"
"هسکيز","Adjective"
"غوږن","Adjective"
"کوټ","Noun"
"بې له تا نه","Sentence"
"پلاز","Noun"
"زوی نيو","Noun"
"زغاستل","Verb"
"پلورونکی","Noun"
"پېرودونکی","Noun"
"پېرودونکې","Noun"
"پېرودونکي","Noun"
"راوستل","Verb"
"کهڅوړه","Noun"
"پالنه کول","Verb"
"کوچني خانه کي","Adjective"
"بي زړه","Noun"
"شپون","Noun"
"سپيڅلي","Noun"
"ټينګ","Adjective"
"ګټور","Adjective"
"ماڼي","Noun"
"تاوان","Verb"
"نظم","Noun"
"جايداد","Noun"
"څوکه","Noun"
"شړل","Verb"
"د سيند غاړه","Noun"
"جادو","Noun"
"بی رحمه","Adjective"
"شپلي وهنه","Noun"
"لوچک","Noun"
"شهرت","Noun"
"لوټ ماری","Noun"
"لوټ ماری","Noun"
"لوړ","Adjective"
"جرئت کول","Verb"
"پناه ګاه","Noun"
"ژغورل","Verb"
"عادی","Adjective"
"دوباره","Adverb"
"مربا","Noun"
"ګيډه","Noun"
"پخول","Verb"
"ويښ","Adjective"
"سيالی","Noun"
"لمانځل","Verb"
"بی کوره","Adjective"
"سرک","Noun"
"بند پاته شوي","Noun"
"مهم","Adjective"
"ترازو","Noun"
"احساس","Noun"
"يوځای کيدل","Verb"
"څرګندول","Verb"
"په ځای کول","Verb"
"ورپيژندل","Verb"
"نومول","Verb"
"نکل","Noun"
"بي تياری ويل","Verb"
"بی نومه","Adjective"
"خيرن","Adjective"
"زوړه منطقه","Noun"
"څرګندول","Verb"
"بيړی","Noun"
"تو پير وركول","Verb"
"اوبدل","Verb"
"په تدريج سره","Adverb"
"پټ","Noun"
"چاپېرول","Verb"
"ټوله","Adjective"
"ښكار كول","Verb"
"جلبول","Verb"
"جړ كېدل","Noun"
"ځلاند","Adjective"
"غلا مول","Verb"
"ليكوال","Noun"
"ويرجن","Adjective"
"سياست","Noun"
"فساد","Noun"
"كولال","Noun"
"مراجعه كوونكى: هغه څوك چه مقنن ياداكتو ته ورځى او مشوره ورسره كوى.","Noun"
"موندل","Verb"
"له ستورو ډك","Adjective"
"په ويرجن ډول","Adjective"
"باطلول","Verb"
"په ټوپونو تيريدل","Adjective"
"پوليس","Noun"
"په درناوى","Adjective"
"غويي","Adjective"
"درول","Verb"
"جانان","Noun"
"په كار اچوونكى","Noun"
"ګرځښت","Noun"
"څښتن","Noun"
"عاجل","Adjective"
"ډله","Noun"
"غوره","Adjective"
"لاستى","Noun"
"اوسيدونکی","Noun"
"جرم","Noun"
"تو ليدول","Verb"
"مردارى","Noun"
"پرمخ تلل","Verb"
"مننه","Noun"
"انکشاف","Noun"
"مجموعه","Adjective"
"بې جوړې","Adjective"
"ښكار","Noun"
"تخصيص ور كول","Verb"
"تاثير","Noun"
"ستر","Adjective"
"مشهوره ورکونکی","Noun"
"جايداد","Noun"
"پلټل","Verb"
"بل ځاى ته","Adverb"
"چمتو كول","Verb"
"سنجول","Adjective"
"خولو اښى","Verb"
"دبدن دكومى برخى ويديدل","Adjective"
"ډېر كوچنى","Adverb"
"رضا","Adjective"
"دخولې جنګ","Noun"
"عنصر","Noun"
"اړخ","Noun"
"څرګند","Adjective"
"دايمى","Adjective"
"كالي","Noun"
"عادتى","Adjective"
"په نژدى وخت كى","Adverb"
"د دوکان څخه غلا کول","Noun"
"دحرارت درجه","Noun"
"ويريدلى","Adjective"
"شكل","Noun"
"تګلار","Noun"
"ښكاره كيدل","Verb"
"دسيسه","Noun"
"بيرغ","Noun"
"فرضيه","Noun"
"توان ور كول","Verb"
"توان ور كول","Verb"
"ګډون كونكي","Noun"
"پريمانه","Adverb"
"لرغوني","Adjective"
"راز","Noun"
"پلټل","Verb"
"عجيبه","Adjective"
"باوري","Abbreviation"
"تښتېدل","Verb"
"ژوبلول","Verb"
"ژوبلول","Verb"
"بيالاس ته راوړل","Verb"
"په هلاك كوونكى توګه","Adjective"
"يقينى","Adjective"
"نيمګړې جمله","Noun"
"ويرجن","Adjective"
"فساد","Noun"
"سياست","Noun"
"مراجعه كوونكى","Noun"
"موندل","Verb"
"په ويرجن ډول","Adverb"
"بې اثره كول","Verb"
"ټوپ","Verb"
"سازش","Noun"
"تله","Noun"
"مهم","Adjective"
"وياله","Noun"
"ارامى","Verb"
"دهليز","Noun"
"ارګ","Noun"
"توپير","Noun"
"سمول","Verb"
"خوندور","Adjective"
"غږنيوی","Noun"
"پوست","Adjective"
"تاج په سرکول","Noun"
"څنګل پورې وال","Verb"
"دې توپنچې کېس","Noun"
"پروژه","Noun"
"اېران","Noun"
"ښوونځی","Noun"
"لارښود","Noun"
"مترادف","Adjective"
"وفادارى","Adjective"
"جذبه","Noun"
"جګول","Verb"
"اساسى","Noun"
"ارزښت","Noun"
"علمى","Adjective"
"اغيز ناك","Adjective"
"سون","Adjective"
"عمده","Adjective"
"تحربه","Noun"
"طاعون","Noun"
"اختراع کول","Verb"
"قانع","Adjective"
"بې كارى","Noun"
"په درناوى","Adjective"
"ګمان","Noun"
"بندول","Verb"
"شاهد","Noun"
"په څټ كيدل","Verb"
"متكى","Adjective"
"په چټكۍ","Adverb"
"سنجول","Adjective"
"منډل","Verb"
"واکمني","Adjective"
"پانګه","Noun"
"پارېدنه","Noun"
"زغمل","Verb"
"پانګونه","Noun"
"سبب","Noun"
"بې لحاظه","Adjective"
"ميټلوګريکل","Noun"
"يوډول كول","Verb"
"خاموش","Adjective"
"فاصله","Noun"
"لغړ","Adjective"
"خېل","Noun"
"غوسه","Noun"
"پارېدنه","Noun"
"ردول","Verb"
"وولونګ چای","Noun"
"جاى نماز","Noun"
"جريان","Noun"
"بيده","Adjective"
"درست","Adjective"
"كلك","Adjective"
"خوږ","Noun"
"ټوپک وال","Noun"
"سانټ","Noun"
"د محرکه قوی مرکز","Noun"
"سرسري کتنه","Noun"
"هماليۀ","Noun"
"روغتانۀ","Noun"
"پلم","Noun"
"همجنسباز","Adjective"
"خوږېدل","Verb"
"خاله","Noun"
"مهمانې","Noun"
"ځاے پرځاے کول","Verb"
"اوصول","Noun"
"هوجره","Abbreviation"
"سپېڅلى","Abbreviation"
"جرګه مار","Noun"
"پرېکړه","Noun"
"نعمتونه","Noun"
"مېلمانه","Noun"
"هېښتيا","Adjective"
"صفير","Noun"
"که څه هم","Article"
"جالب","Adjective"
"همت","Noun"
"عافى","Noun"
"کمين کول","Verb"
"ګډوډي","Noun"
"فسخ کول","Verb"
"ځواب","Noun"
"ميږي","Noun"
"مخالف کول","Verb"
"راښکاره کيدل","Verb"
"راميدان ته کيدل","Verb"
"راڅرګندېدل","Verb"
"عريضه کول","Verb"
"صدق کول","Verb"
"بام کاګلول","Verb"
"کاګلول","Verb"
"کاګل کول","Verb"
"ټاکل","Verb"
"قدر داني کول","Verb"
"قدر داني","Noun"
"قدر دان","Noun"
"نږدې کېدل","Verb"
"شومېر","Noun"
"خپل کول","Verb"
"تصويب کول","Verb"
"تخمين","Abbreviation"
"زغروال","Noun"
"جنه خانه","Noun"
"وسله تون","Noun"
"څېړل","Verb"
"غېره","Abbreviation"
"په واسطه","Interjection"
"ګناوې","Noun"
"بار وړل","Verb"
"نيوکه","Noun"
"هيله من","Adjective"
"د چاپ نېټه","Noun"
"احوال اخيستل","Verb"
"بندوبست کول","Verb"
"خپسه","Noun"
"تيارول","Verb"
"سرشته کول","Abbreviation"
"بندوبست","Noun"
"نيول","Verb"
"بندى کول","Verb"
"رارسېدنه","Noun"
"رسېدنه","Noun"
"ورتگ","Noun"
"ناوخته رسېدل","Verb"
"جبه خانه","Noun"
"اچر","Noun"
"رسم","Noun"
"سمون","Noun"
"یو څه","Adverb"
"لږ زره","Adverb"
"زښته","Adverb"
"يو لړ","Adverb"
"پرېښوول","Verb"
"وروسته پاتې","Adverb"
"مخفف کول","Verb"
"ځان ګوښه کول","Verb"
"انسان تښتول","Verb"
"انسان تښتونه","Noun"
"انسان تښتونکی","Noun"
"اختطاف","Noun"
"وس","Noun"
"وړتيا","Noun"
"توانايي","Abbreviation"
"ضارفيت","Noun"
"کفايت","Noun"
"شهور","Adjective"
"توان","Abbreviation"
"اهل","Noun"
"تکړه","Adjective"
"غيرمعمول","Adjective"
"غيرنورمال","Abbreviation"
"ناجوړ","Adjective"
"غير نورمالي","Noun"
"غيرعادي والی","Adjective"
"احاطه","Abbreviation"
"لغو کول","Verb"
"له منځه وړل","Verb"
"تباهي","Noun"
"له منځه وړنه","Noun"
"د کرکې وړ","Adjective"
"له کرکې ډک","Adjective"
"زيانول","Verb"
"ضايع کول","Verb"
"ماشوم زيانونه","Noun"
"په اټکلي توګه","Preposition"
"وارخطا","Noun"
"نړېدل","Verb"
"پرهېز کول","Verb"
"يرغل کول","Abbreviation"
"پوښول","Verb"
"دسته","Adjective"
"تارياک","Noun"
"خوند اخيستل","Verb"
"ګيلګى","Noun"
"خوسکۍ","Noun"
"ګيلګۍ","Noun"
"رادار","Adjective"
"بېلر","Noun"
"کرتۍ","Noun"
"پکول","Noun"
"څه رقم","Sentence"
"چنې وهل","Verb"
"برقه","Noun"
"تان","Noun"
"صحت مند","Noun"
"شلغم","Noun"
"د کچالو غورمه","Noun"
"د کچالو قورمه","Noun"
"ورقې کول","Verb"
"نوکري","Noun"
"پرې","Adjective"
"د لاسه ورکول","Verb"
"څارنه کول","Verb"
"تر سره کېدل","Verb"
"وړاندې کول","Verb"
"زړه کېدل","Verb"
"خپرېدل","Verb"
"اداري خونه","Verb"
"يونی","Noun"
"يوني","Noun"
"ناسته پاسته","Noun"
"ناسته پاسته کول","Verb"
"کولرا","Noun"
"مېکروبي کېدل","Verb"
"درد کول","Verb"
"سينه بغل","Noun"
"مخالف وسله وال","Noun"
"زرهي","Noun"
"په توگه","Preposition"
"د تل په شان","Preposition"
"د تل په څير","Preposition"
"لکه چې","Preposition"
"امپېسلين","Noun"
"سرګردان","Noun"
"موظف کول","Verb"
"ارامسئ","Command"
"ګډون کول","Verb"
"نندارتون","Noun"
"کښل","Verb"
"پخه ښځه","Noun"
"ناپاکه څاه","Noun"
"بدرفته څاګانې","Noun"
"بدرفته څاهان","Noun"
"بدرفت څاهان","Noun"
"چاپيريال","Noun"
"په چټکۍ سره","Preposition"
"قربانيان","Noun"
"ګوزڼ","Noun"
"زېږېدل","Verb"
"پوهېدل","Verb"
"ناکرار","Noun"
"اېډز","Noun"
"نوښت","Noun"
"رضا کاران","Noun"
"غزېدل","Verb"
"قدر کول","Verb"
"سواري","Noun"
"سواريان","Noun"
"سپاره","Noun"
"سپرليان","Noun"
"سپرلي","Noun"
"سپرې","Noun"
"سپره","Noun"
"مغل","Noun"
"سارى","Noun"
"رسم ګذشت","Noun"
"يادښت","Noun"
"د يادښت کتابچه","Noun"
"سارى","Noun"
"ننق","Noun"
"حيرانوونکى","Abbreviation"
"مېشيکو","Noun"
"خبردارى","Noun"
"مرغه","Noun"
"چيچل","Verb"
"خبردارى کول","Verb"
"سماجی رابطو نيتورک","Noun"
"چا کره ځې","Sentence"
"ډوډۍ ماري","Noun"
"پالل","Verb"
"لامل","Noun"
"خلاف","Noun"
"رواني","Adjective"
"روحي","Adjective"
"روهيات","Noun"
"ګوډاګى","Noun"
"منتن","Abbreviation"
"ابتدايي","Adjective"
"ځنډول","Noun"
"سازماز","Noun"
"ساز","Noun"
"وټه ييز","Adjective"
"سر ته رسېدل","Verb"
"مداخله کول","Verb"
"ګرنګ","Noun"
"د پزې خېرې","Noun"
"مېشته","Noun"
"مېشت","Noun"
"ميشت خلک","Noun"
"مخه نيول","Verb"
"مراتب","Noun"
"سلاکار","Noun"
"متوفي","Adjective"
"ضايع","Abbreviation"
"ډاډګيرني","Noun"
"د ډاډګيرني مراتب","Noun"
"شب شش","Noun"
"په لوى لاس","Idiom"
"په لوى لاس کې","Idiom"
"اهل وصالح","Abbreviation"
"چاى بر","Noun"
"سمه ګټه","Noun"
"اوس مهال","Noun"
"پخلي","Adjective"
"رامنځته کول","Verb"
"شموليت","Noun"
"غاړه اېښودل","Verb"
"فقر","Noun"
"څيړل","Noun"
"نهنګ","Noun"
"سپينى ماڼۍ","Noun"
"سپينول","Verb"
"سپند","Noun"
"عزم","Noun"
"ډارن","Noun"
"اشداره","Noun"
"د شمال طوفان","Noun"
"سيم","Noun"
"سوزونکى","Noun"
"نړوونکى","Noun"
"نړوونکي","Noun"
"دولت","Noun"
"ښوونيز","Noun"
"څيړل","Noun"
"بورس","Noun"
"پيچکش","Noun"
"لسېزه","Noun"
"لسيزه","Noun"
"تصميم نيول","Verb"
"دربا کول","Noun"
"ويجاړ","Noun"
"کنجاره","Noun"
"شورا وکيل","Noun"
"رفاتار","Noun"
"شميرل","Verb"
"سلا کول","Verb"
"سراى","Noun"
"غيږ","Noun"
"بنديز","Noun"
"کرل","Noun"
"کرل کول","Verb"
"استعمالول","Verb"
"پيوستون","Adjective"
"سرتيرى","Noun"
"سرتيري","Noun"
"شمېړل کېدل","Verb"
"د ژوند معيارات","Noun"
"د ژوند معيارونه","Noun"
"نصب","Noun"
"تازه نيولي","Adjective"
"په اصل","Adjective"
"خواړه","Adjective"
"سميز","Noun"
"دره","Noun"
"ناراضي","Adjective"
"ښيرازي","Adjective"
"پلي کول","Verb"
"عملي کول","Verb"
"قاچاقبران","Noun"
"قاچاقبر","Noun"
"پيشلمي","Noun"
"تښتوونكى","Noun"
"پلورليک","Noun"
"کرهني","Adverb"
"همنوږي وادۀ","Noun"
"نيمبو","Noun"
"د کاريابۍ دفتر","Noun"
"ځانګړي","Adjective"
"البانيايي","Noun"
"الجيريه","Noun"
"الجيريايي","Adjective"
"امريکايي","Adjective"
"انګوليايي","Adjective"
"ارجنټين","Noun"
"ځان ازمېښت","Noun"
"ښاري څانګه","Noun"
"چارنوم","Noun"
"پاس شونډيز","Adjective"
"چنغړکيز","Adjective"
"ډاډمن","Adjective"
"ډاډمنه","Adjective"
"ډبرليک","Noun"
"ځواک بدلون","Noun"
"نا اړين","Adjective"
"ټبروال","Noun"
"ښاپېری","Noun"
"پوهنتانۀ","Noun"
"غروی","Noun"
"پوړ","Noun"
"بزه","Noun"
"بزې","Noun"
"زمریان","Noun"
"زمرۍ","Noun"
"څرپ","Noun"
"زبرځواک","Noun"
"مخبنا","Noun"
"انکشاف ورکول","Verb"
"پياوړی کول","Verb"
"انکشاف","Adjective"
"جګدلک","ProNoun"
"ارزونه","Noun"
"خړوبول","Verb"
"وسايط","Noun"
"درز کول","Verb"
"سرزيان","Noun"
"غلام","Noun"
"چلند","Adjective"
"کيدړه","Noun"
"ژ شت","Verb"
"عبارت","Adjective"
"طبي عملې","Noun"
"له سره","Adjective"
"چک","Noun"
"چک کول","Verb"
"بروکسل","ProNoun"
"تاکيد کول","Verb"
"مايل","Noun"
"خوشبين","Adjective"
"تغير","Noun"
"تغيرات","Noun"
"مايل","Adjective"
"تبر","Noun"
"فرض","Noun"
"هجري شمسي","Abbreviation"
"اشتباه","Noun"
"تقدير نامه","Noun"
"کپېړ","Noun"
"تودمېچ","Noun"
"چوربتۍ","Noun"
"سپينه ماڼۍ","Noun"
"دوديز","Adjective"
"پوهنتونونه","Noun"
"ګټوکی","Noun"
"موندنه","Noun"
"برم","Noun"
"لول خوړل","Verb"
"توليه","Noun"
"مړينه","Noun"
"شتوالی","Noun"
"پتيالی","Adjective"
"پيلګره","Noun"
"پيلګر","Noun"
"ړنا ځوابی","Noun"
"ړنا ګډوالی","Noun"
"ستوري","Noun"
"مېرڅمن","Noun"
"پرتلې","Noun"
"شخمي","Adjective"
"انحرافات","Noun"
"ترهګري","Noun"
"بهر ته استول","Verb"
"دېو","Noun"
"نيوکې","Noun"
"عنقا","Noun"
"نيوکه","Noun"
"راګرځول","Verb"
"هوډمن","Adjective"
"ناديده","Adjective"
"اخوند","Noun"
"اندره","Noun"
"برېږن","Noun"
"غېلې","Noun"
"غونه","Noun"
"غيره","Noun"
"ترينګلتيا","Noun"
"<سچريپت>","Abbreviation"
"موږك پړانګ","Noun"
"پيش پړانګ","Noun"
"اخځ","Noun"
"اخځليک","Noun"
"ادبي پېر","Noun"
"اړنګمن","Adjective"
"باج ورکونکې","Noun"
"باج ورکونکی","Noun"
"بارګاډی","Noun"
"ټرک","Noun"
"بډګوند","Noun"
"بډن","Noun"
"برېښنامېچ","Noun"
"برېښناژرنده","Noun"
"برېښناژرنده","Noun"
"بړېڅی","Noun"
"پاموړ","Adjective"
"پايليک","Noun"
"پراخ بنسټه","Adjective"
"پرښتې","Noun"
"پرېکړه ليک","Noun"
"تاريخ پوه","Noun"
"ځان زده کړه","Noun"
"ځان زده کړه","Noun"
"ښاڅمن","Adjective"
"رېږدله","Noun"
"د څارويو رنځپوه","Noun"
"څښاک مېز","Noun"
"خپرنځی","Noun"
"خپرنځی","Noun"
"د لېږد چارو وزارت","Noun"
"دودواله","Noun"
"دودوال","Noun"
"زغريالی","Adjective"
"د ناستې کوټه","Noun"
"د ناستې کوټې","Noun"
"تړاو لرل","Verb"
"ژغور","Noun"
"ژغورل","Verb"
"ژوندۍ ژبه","Noun"
"ژوندۍ ژبې","Noun"
"سا اخيستنه","Noun"
"سپڼسپڼګی","Noun"
"ستر مېړه","Noun"
"سرچينې","Noun"
"ګڼه وهل","Verb"
"ښکېللی","Adjective"
"ښکېلاکول","Verb"
"ښکېلاک","Noun"
"کورنی ژوند","Noun"
"سونګ","Noun"
"محروم","Adjective"
"د جامو ټینګونی","Noun"
"ګېډۍ کول","Verb"
"ډاګخونه","Noun"
"ډاګپاڼه","Noun"
"بې ليک لوستي","Noun"
"ساجق","Noun"
"جاوله","Noun"
"لوبغالی","Noun"
"قابلیت","Noun"
"ښکېل","Adjective"
"زيور","Noun"
"زيورات","Noun"
"کوشش","Noun"
"سټاک منډيي","Noun"
"خائسته","Adjective"
"موږك پړانګ","Noun"
"پيش پړانګ","Noun"
"اخځ","Noun"
"اخځليک","Noun"
"ادبي پېر","Noun"
"اړنګمن","Adjective"
"باج ورکونکې","Noun"
"باج ورکونکی","Noun"
"بارګاډی","Noun"
"ټرک","Noun"
"بډګوند","Noun"
"بډن","Noun"
"برېښنامېچ","Noun"
"برېښناژرنده","Noun"
"برېښناژرنده","Noun"
"بړېڅی","Noun"
"پاموړ","Adjective"
"پايليک","Noun"
"پراخ بنسټه","Adjective"
"پرښتې","Noun"
"پرېکړه ليک","Noun"
"تاريخ پوه","Noun"
"ځان زده کړه","Noun"
"ځان زده کړه","Noun"
"ښاڅمن","Adjective"
"رېږدله","Noun"
"د څارويو رنځپوه","Noun"
"څښاک مېز","Noun"
